0	1	date
-85.440708	31.264171	11/15/1983
-81.121658	31.998215	11/25/1983
-81.009469	32.043349	11/25/1983
-99.093809	35.015646	06/29/1984
-102.145789	32.029465	06/29/1984
-91.392187	39.7228	09/18/1984
-98.233022	32.206039	04/03/1984
-104.554009	33.62722	04/03/1984
-88.160688	39.485147	02/04/1984
-81.113508	29.25763	04/03/1984
-85.028376	33.066495	05/22/1984
-84.790607	34.203382	11/13/1984
-80.930858	33.553351	08/31/1984
-87.423001	39.102934	11/12/1985
-84.758296	33.892429	08/02/1984
-85.046286	35.460147	10/16/1984
-82.400393	36.467699	11/13/1984
-79.756106	33.877233	07/04/1981
-97.536521	35.521948	11/13/1984
-81.898675	26.681991	08/21/1984
-81.590175	34.28268	07/04/1981
-79.288983	33.387651	07/04/1981
-102.805355	32.671912	10/02/1984
-79.369733	34.435917	07/04/1981
-80.123561	32.923752	07/04/1981
-81.634898	34.707343	07/04/1981
-79.823448	34.187924	03/01/1982
-82.602127	34.813032	07/04/1981
-79.854014	32.813224	07/13/1982
-89.926293	41.222206	10/23/1984
-80.647433	34.249183	07/04/1981
-81.257133	31.997565	07/04/1981
-89.473361	41.394746	03/05/1985
-99.718408	40.873227	02/05/1985
-82.027465	34.960603	07/04/1981
-81.480436	31.214688	07/04/1981
-82.281086	34.820794	07/04/1981
-82.457108	34.85575	07/04/1981
-79.909697	34.693166	07/04/1981
-78.790067	33.764983	07/04/1981
-82.649407	34.499762	07/04/1981
-97.443413	42.023651	08/02/1984
-91.265282	42.103519	10/16/1984
-92.727286	41.733175	02/05/1985
-90.57835	38.778301	11/29/1984
-94.164167	30.12181	06/29/1984
-87.470671	36.831327	07/04/1981
-87.474035	37.326283	04/28/1987
-86.455623	35.513778	07/04/1981
-85.500953	36.144455	07/04/1981
-85.228016	34.274618	07/04/1981
-87.694946	34.745215	07/04/1981
-86.968498	34.789771	07/04/1981
-87.000151	34.557584	07/04/1981
-84.626852	35.452684	07/04/1981
-99.317811	38.898261	10/30/1984
-85.371455	37.346188	07/04/1981
-81.437188	27.466829	11/29/1984
-86.239488	35.39175	07/04/1981
-85.774544	35.680512	07/04/1981
-84.923698	34.770894	07/04/1981
-86.83404	34.15151	07/04/1981
-86.29456	36.191873	07/04/1981
-84.137882	35.798514	07/04/1981
-87.290151	36.592302	06/02/1987
-86.46892	36.377775	08/12/1981
-89.077604	36.412606	07/04/1981
-84.684002	35.867889	07/04/1981
-89.395806	36.063421	07/04/1981
-83.209443	35.942189	07/04/1981
-82.76181	36.185767	07/04/1981
-86.292442	34.359465	07/04/1981
-86.427338	35.846252	07/04/1981
-87.330182	35.2414	07/04/1981
-88.407925	35.656506	07/04/1981
-83.257458	36.216156	07/04/1981
-83.263577	31.713502	02/05/1985
-85.038579	35.982151	07/04/1981
-86.71378	36.049308	07/04/1981
-84.518445	37.131938	07/04/1981
-82.225994	36.380523	07/04/1981
-85.758957	34.438506	07/04/1981
-84.772962	37.613944	07/04/1981
-83.378637	37.554735	07/16/1985
-87.569792	37.87191	07/04/1981
-86.686504	36.306389	07/04/1981
-82.652656	37.635654	09/10/1985
-82.156669	29.172714	10/16/1984
-84.857362	35.19438	07/04/1981
-89.571109	34.361253	07/04/1981
-87.010711	32.431475	07/04/1981
-87.124443	37.719909	07/04/1981
-84.209341	37.988757	07/04/1981
-95.625259	30.070881	10/16/1984
-81.676332	28.82107	09/18/1984
-82.183832	28.20918	08/31/1984
-90.570869	34.192355	07/04/1981
-90.891844	32.306432	05/14/1985
-85.885464	37.731244	07/04/1981
-86.610512	36.208968	07/04/1981
-85.933994	37.022278	07/04/1981
-86.00753	34.671991	07/04/1981
-82.187565	28.341526	10/23/1984
-90.148769	35.506313	07/04/1981
-87.516711	33.16847	07/04/1981
-90.230223	33.529739	07/04/1981
-81.821183	28.056651	11/13/1984
-84.274684	37.733307	07/04/1981
-84.900117	38.159391	07/04/1981
-82.141655	27.014357	01/22/1985
-85.073298	33.561112	07/04/1981
-85.947451	31.780796	07/04/1981
-83.467489	36.127334	11/13/1984
-81.636881	28.060048	10/16/1984
-85.971831	32.934204	07/04/1981
-85.228152	34.043932	07/04/1981
-80.723944	32.209078	01/22/1985
-85.458379	37.825448	07/04/1981
-86.344988	33.256696	07/04/1981
-87.823794	32.503315	07/04/1981
-85.156651	32.787582	07/04/1981
-85.86491	31.33345	07/04/1981
-86.100605	35.218471	07/04/1981
-86.756304	36.982378	07/04/1981
-86.77713	35.451803	07/04/1981
-88.115125	36.063932	07/04/1981
-83.701883	36.609598	07/04/1981
-85.637269	31.436409	07/04/1981
-84.28293	35.830661	07/04/1981
-82.599458	36.555527	08/31/1984
-97.506789	35.392054	08/31/1984
-95.160827	29.999025	10/16/1984
-84.195875	33.525234	10/02/1984
-97.367657	31.074282	05/22/1984
-90.167758	38.555376	02/05/1985
-93.014482	41.697338	02/05/1985
-91.899273	42.450635	10/02/1984
-92.900837	41.397245	10/16/1984
-95.162848	29.6496	03/20/1984
-92.438952	42.485104	06/05/1984
-81.755819	32.434062	04/03/1984
-101.920175	35.161416	05/01/1984
-85.314675	34.519829	04/17/1984
-98.513495	28.939655	10/02/1984
-84.211337	32.071174	11/13/1984
-81.81595	27.569388	10/16/1984
-86.438313	37.760211	02/05/1985
-91.0278	29.944816	04/30/1985
-86.700028	33.587473	11/13/1984
-86.917763	33.467986	11/13/1984
-87.002726	33.36711	11/13/1984
-98.355244	29.590106	11/29/1984
-87.625678	34.836123	11/13/1984
-82.65833	30.181999	01/22/1985
-95.718906	29.787293	10/23/1984
-82.398849	27.049892	06/04/1985
-98.785795	38.361799	04/30/1985
-80.669938	28.357318	05/21/1985
-95.644052	29.766322	10/22/1985
-92.415191	30.494909	08/30/1985
-97.335275	41.438394	04/30/1985
-90.38243	40.973143	10/01/1985
-96.445008	41.451308	06/04/1985
-93.766695	30.093007	07/02/1985
-82.030143	26.897965	05/21/1985
-81.957075	27.999994	04/30/1985
-83.738719	33.791765	05/21/1985
-98.284862	30.528091	07/16/1985
-99.755926	29.229993	08/20/1985
-92.464337	39.752124	07/02/1985
-91.539256	40.964528	04/30/1985
-88.632646	31.685818	06/04/1985
-88.726171	41.951901	12/31/1985
-84.411854	33.578944	07/30/1985
-92.463168	35.597905	09/10/1985
-96.596584	32.790225	10/29/1985
-100.642146	40.199023	07/16/1985
-98.040833	27.767767	07/16/1985
-90.727977	41.197614	07/02/1985
-101.919464	34.970475	10/01/1985
-97.888	38.072269	07/16/1985
-81.391125	33.240378	05/14/1985
-89.128426	41.358221	04/01/1986
-91.159164	40.812974	09/10/1985
-88.054678	38.731919	08/30/1985
-100.796101	37.068206	07/02/1985
-81.896965	28.843305	09/10/1985
-94.873872	40.330534	10/08/1985
-89.662927	42.603531	07/16/1985
-89.86413	30.789718	08/30/1985
-98.082921	32.813761	08/30/1985
-90.440171	38.508079	09/02/1983
-106.75364	32.300289	08/30/1985
-97.249918	32.840649	10/29/1985
-95.45712	29.047464	11/12/1985
